OA21CD,RUC21CD,RUC21NM,Urban_rural_flag,ObjectId
E00087784,UN1,Urban: Nearer to a major town or city,Urban,83112
E00087785,UN1,Urban: Nearer to a major town or city,Urban,83113
E00087786,UN1,Urban: Nearer to a major town or city,Urban,83114
E00087787,UN1,Urban: Nearer to a major town or city,Urban,83115
E00087788,UN1,Urban: Nearer to a major town or city,Urban,83116
E00087789,UN1,Urban: Nearer to a major town or city,Urban,83117
E00087790,UN1,Urban: Nearer to a major town or city,Urban,83118
E00087791,UN1,Urban: Nearer to a major town or city,Urban,83119
E00087792,UN1,Urban: Nearer to a major town or city,Urban,83120
E00087793,UN1,Urban: Nearer to a major town or city,Urban,83121
E00087794,UN1,Urban: Nearer to a major town or city,Urban,83122
E00087795,UN1,Urban: Nearer to a major town or city,Urban,83123
E00087796,UN1,Urban: Nearer to a major town or city,Urban,83124
E00087797,UN1,Urban: Nearer to a major town or city,Urban,83125
E00087799,UN1,Urban: Nearer to a major town or city,Urban,83126
E00087800,UN1,Urban: Nearer to a major town or city,Urban,83127
E00087801,UN1,Urban: Nearer to a major town or city,Urban,83128
E00087802,UN1,Urban: Nearer to a major town or city,Urban,83129
E00087803,UN1,Urban: Nearer to a major town or city,Urban,83130
E00087804,UN1,Urban: Nearer to a major town or city,Urban,83131
E00087805,UN1,Urban: Nearer to a major town or city,Urban,83132
E00087806,UN1,Urban: Nearer to a major town or city,Urban,83133
E00087807,UN1,Urban: Nearer to a major town or city,Urban,83134
E00087808,UN1,Urban: Nearer to a major town or city,Urban,83135
E00087809,UN1,Urban: Nearer to a major town or city,Urban,83136
E00087810,UN1,Urban: Nearer to a major town or city,Urban,83137
E00087811,UN1,Urban: Nearer to a major town or city,Urban,83138
E00087813,UN1,Urban: Nearer to a major town or city,Urban,83139
E00087814,UN1,Urban: Nearer to a major town or city,Urban,83140
E00087815,UN1,Urban: Nearer to a major town or city,Urban,83141
E00087816,UN1,Urban: Nearer to a major town or city,Urban,83142
E00087817,UN1,Urban: Nearer to a major town or city,Urban,83143
E00087818,UN1,Urban: Nearer to a major town or city,Urban,83144
E00087819,UN1,Urban: Nearer to a major town or city,Urban,83145
E00087820,UN1,Urban: Nearer to a major town or city,Urban,83146
E00087821,UN1,Urban: Nearer to a major town or city,Urban,83147
E00087822,UN1,Urban: Nearer to a major town or city,Urban,83148
E00087823,UN1,Urban: Nearer to a major town or city,Urban,83149
E00087824,UN1,Urban: Nearer to a major town or city,Urban,83150
E00087825,UN1,Urban: Nearer to a major town or city,Urban,83151
E00087826,UN1,Urban: Nearer to a major town or city,Urban,83152
E00087827,UN1,Urban: Nearer to a major town or city,Urban,83153
E00087829,UN1,Urban: Nearer to a major town or city,Urban,83154
E00087727,RLF1,Larger rural: Further from a major town or city,Rural,83155
E00087728,RLF1,Larger rural: Further from a major town or city,Rural,83156
E00087729,RLF1,Larger rural: Further from a major town or city,Rural,83157
E00087730,RLF1,Larger rural: Further from a major town or city,Rural,83158
E00087731,RLF1,Larger rural: Further from a major town or city,Rural,83159
E00087732,RLF1,Larger rural: Further from a major town or city,Rural,83160
E00087733,RLF1,Larger rural: Further from a major town or city,Rural,83161
E00087734,RLF1,Larger rural: Further from a major town or city,Rural,83162
E00087735,UN1,Urban: Nearer to a major town or city,Urban,83163
E00087736,UN1,Urban: Nearer to a major town or city,Urban,83164
E00087737,UN1,Urban: Nearer to a major town or city,Urban,83165
E00087738,UN1,Urban: Nearer to a major town or city,Urban,83166
E00087739,UN1,Urban: Nearer to a major town or city,Urban,83167
E00087740,UN1,Urban: Nearer to a major town or city,Urban,83168
E00087741,UN1,Urban: Nearer to a major town or city,Urban,83169
E00087742,UN1,Urban: Nearer to a major town or city,Urban,83170
E00087745,UN1,Urban: Nearer to a major town or city,Urban,83171
E00087746,UN1,Urban: Nearer to a major town or city,Urban,83172
E00087748,UN1,Urban: Nearer to a major town or city,Urban,83173
E00087749,UN1,Urban: Nearer to a major town or city,Urban,83174
E00087750,UN1,Urban: Nearer to a major town or city,Urban,83175
E00087751,UN1,Urban: Nearer to a major town or city,Urban,83176
E00087752,UN1,Urban: Nearer to a major town or city,Urban,83177
E00087753,UN1,Urban: Nearer to a major town or city,Urban,83178
E00087754,UN1,Urban: Nearer to a major town or city,Urban,83179
E00087755,UN1,Urban: Nearer to a major town or city,Urban,83180
E00087756,UN1,Urban: Nearer to a major town or city,Urban,83181
E00087757,RSN1,Smaller rural: Nearer to a major town or city,Rural,83182
E00087758,RLN1,Larger rural: Nearer to a major town or city,Rural,83183
E00087759,RLN1,Larger rural: Nearer to a major town or city,Rural,83184
E00087760,RLN1,Larger rural: Nearer to a major town or city,Rural,83185
E00087761,RLN1,Larger rural: Nearer to a major town or city,Rural,83186
E00087762,RSN1,Smaller rural: Nearer to a major town or city,Rural,83187
E00087763,RLN1,Larger rural: Nearer to a major town or city,Rural,83188
E00087764,RLN1,Larger rural: Nearer to a major town or city,Rural,83189
E00087765,RLN1,Larger rural: Nearer to a major town or city,Rural,83190
E00087767,RLN1,Larger rural: Nearer to a major town or city,Rural,83191
E00087768,RLN1,Larger rural: Nearer to a major town or city,Rural,83192
E00087769,RLN1,Larger rural: Nearer to a major town or city,Rural,83193
E00087770,RLN1,Larger rural: Nearer to a major town or city,Rural,83194
E00087771,RLN1,Larger rural: Nearer to a major town or city,Rural,83195
E00087772,RLN1,Larger rural: Nearer to a major town or city,Rural,83196
E00087773,RLN1,Larger rural: Nearer to a major town or city,Rural,83197
E00087774,UN1,Urban: Nearer to a major town or city,Urban,83198
E00087775,RSN1,Smaller rural: Nearer to a major town or city,Rural,83199
E00087776,UN1,Urban: Nearer to a major town or city,Urban,83200
E00088217,UN1,Urban: Nearer to a major town or city,Urban,83201
E00088218,UN1,Urban: Nearer to a major town or city,Urban,83202
E00088219,UN1,Urban: Nearer to a major town or city,Urban,83203
E00088220,UN1,Urban: Nearer to a major town or city,Urban,83204
E00088221,UN1,Urban: Nearer to a major town or city,Urban,83205
E00088222,UN1,Urban: Nearer to a major town or city,Urban,83206
E00088223,UN1,Urban: Nearer to a major town or city,Urban,83207
E00088225,UN1,Urban: Nearer to a major town or city,Urban,83208
E00088226,UN1,Urban: Nearer to a major town or city,Urban,83209
E00088227,UN1,Urban: Nearer to a major town or city,Urban,83210
E00088228,UN1,Urban: Nearer to a major town or city,Urban,83211
E00088229,UN1,Urban: Nearer to a major town or city,Urban,83212
E00088230,UN1,Urban: Nearer to a major town or city,Urban,83213
E00088231,UN1,Urban: Nearer to a major town or city,Urban,83214
E00088232,UN1,Urban: Nearer to a major town or city,Urban,83215
E00088233,UN1,Urban: Nearer to a major town or city,Urban,83216
E00088234,UN1,Urban: Nearer to a major town or city,Urban,83217
E00088235,UN1,Urban: Nearer to a major town or city,Urban,83218
E00088105,UN1,Urban: Nearer to a major town or city,Urban,83219
E00088327,RLN1,Larger rural: Nearer to a major town or city,Rural,83220
E00088236,UN1,Urban: Nearer to a major town or city,Urban,83221
E00088237,UN1,Urban: Nearer to a major town or city,Urban,83222
E00088240,UN1,Urban: Nearer to a major town or city,Urban,83223
E00088242,UN1,Urban: Nearer to a major town or city,Urban,83224
E00088244,UN1,Urban: Nearer to a major town or city,Urban,83225
E00088245,UN1,Urban: Nearer to a major town or city,Urban,83226
E00088246,UN1,Urban: Nearer to a major town or city,Urban,83227
E00088247,UN1,Urban: Nearer to a major town or city,Urban,83228
E00088248,UN1,Urban: Nearer to a major town or city,Urban,83229
E00088249,UN1,Urban: Nearer to a major town or city,Urban,83230
E00088250,RSN1,Smaller rural: Nearer to a major town or city,Rural,83231
E00088252,RLN1,Larger rural: Nearer to a major town or city,Rural,83232
E00088253,RSN1,Smaller rural: Nearer to a major town or city,Rural,83233
E00088254,RLN1,Larger rural: Nearer to a major town or city,Rural,83234
E00088255,RLN1,Larger rural: Nearer to a major town or city,Rural,83235
E00088256,RLN1,Larger rural: Nearer to a major town or city,Rural,83236
E00088257,RLN1,Larger rural: Nearer to a major town or city,Rural,83237
E00088258,RLN1,Larger rural: Nearer to a major town or city,Rural,83238
E00088259,RLN1,Larger rural: Nearer to a major town or city,Rural,83239
E00088260,RLN1,Larger rural: Nearer to a major town or city,Rural,83240
E00088261,RSN1,Smaller rural: Nearer to a major town or city,Rural,83241
E00088262,RLN1,Larger rural: Nearer to a major town or city,Rural,83242
E00088263,RLN1,Larger rural: Nearer to a major town or city,Rural,83243
E00088264,RSN1,Smaller rural: Nearer to a major town or city,Rural,83244
E00088265,RSN1,Smaller rural: Nearer to a major town or city,Rural,83245
E00088266,RSN1,Smaller rural: Nearer to a major town or city,Rural,83246
E00088267,RSN1,Smaller rural: Nearer to a major town or city,Rural,83247
E00088268,UN1,Urban: Nearer to a major town or city,Urban,83248
E00088269,UN1,Urban: Nearer to a major town or city,Urban,83249
E00088270,UN1,Urban: Nearer to a major town or city,Urban,83250
E00088271,UN1,Urban: Nearer to a major town or city,Urban,83251
E00088272,UN1,Urban: Nearer to a major town or city,Urban,83252
E00088159,UN1,Urban: Nearer to a major town or city,Urban,83253
E00088273,UN1,Urban: Nearer to a major town or city,Urban,83254
E00088381,UN1,Urban: Nearer to a major town or city,Urban,83255
E00088043,UN1,Urban: Nearer to a major town or city,Urban,83256
E00088434,UN1,Urban: Nearer to a major town or city,Urban,83257
E00088328,RLN1,Larger rural: Nearer to a major town or city,Rural,83258
E00088274,UN1,Urban: Nearer to a major town or city,Urban,83259
E00088382,UN1,Urban: Nearer to a major town or city,Urban,83260
E00088044,UN1,Urban: Nearer to a major town or city,Urban,83261
E00088107,UN1,Urban: Nearer to a major town or city,Urban,83262
E00088161,UN1,Urban: Nearer to a major town or city,Urban,83263
E00088329,RSN1,Smaller rural: Nearer to a major town or city,Rural,83264
E00088275,UN1,Urban: Nearer to a major town or city,Urban,83265
E00088383,UN1,Urban: Nearer to a major town or city,Urban,83266
E00088045,UN1,Urban: Nearer to a major town or city,Urban,83267
E00088108,UN1,Urban: Nearer to a major town or city,Urban,83268
E00088162,UN1,Urban: Nearer to a major town or city,Urban,83269
E00088330,RLN1,Larger rural: Nearer to a major town or city,Rural,83270
E00088435,UN1,Urban: Nearer to a major town or city,Urban,83271
E00088276,UN1,Urban: Nearer to a major town or city,Urban,83272
E00088384,UN1,Urban: Nearer to a major town or city,Urban,83273
E00088046,UN1,Urban: Nearer to a major town or city,Urban,83274
E00088109,UN1,Urban: Nearer to a major town or city,Urban,83275
E00088163,UN1,Urban: Nearer to a major town or city,Urban,83276
E00088331,RLN1,Larger rural: Nearer to a major town or city,Rural,83277
E00088436,UN1,Urban: Nearer to a major town or city,Urban,83278
E00088437,UN1,Urban: Nearer to a major town or city,Urban,83279
E00088438,UN1,Urban: Nearer to a major town or city,Urban,83280
E00088439,UN1,Urban: Nearer to a major town or city,Urban,83281
E00088440,UN1,Urban: Nearer to a major town or city,Urban,83282
E00088441,UN1,Urban: Nearer to a major town or city,Urban,83283
E00088442,UN1,Urban: Nearer to a major town or city,Urban,83284
E00088443,UN1,Urban: Nearer to a major town or city,Urban,83285
E00088444,UN1,Urban: Nearer to a major town or city,Urban,83286
E00088445,UN1,Urban: Nearer to a major town or city,Urban,83287
E00088446,UN1,Urban: Nearer to a major town or city,Urban,83288
E00088447,UN1,Urban: Nearer to a major town or city,Urban,83289
E00088448,UN1,Urban: Nearer to a major town or city,Urban,83290
E00088449,UN1,Urban: Nearer to a major town or city,Urban,83291
E00088450,UN1,Urban: Nearer to a major town or city,Urban,83292
E00088451,UN1,Urban: Nearer to a major town or city,Urban,83293
E00088452,UN1,Urban: Nearer to a major town or city,Urban,83294
E00088453,UN1,Urban: Nearer to a major town or city,Urban,83295
E00088454,UN1,Urban: Nearer to a major town or city,Urban,83296
E00088455,UN1,Urban: Nearer to a major town or city,Urban,83297
